NODES,10
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
ARCS,83
0,1,2,100,1477,1417,2686,269
1,1,7,80,1359,98,2471,248
2,1,4,67,1123,455,2042,613
3,1,8,25,1137,202,2068,828
4,1,3,78,532,507,968,388
5,1,10,98,1388,623,2524,253
6,1,9,78,1064,208,1935,968
7,1,5,41,562,65,1022,205
8,1,6,70,207,280,377,114
9,2,3,100,1477,1417,2686,806
10,2,8,92,281,117,511,205
11,2,4,22,1388,169,2524,758
12,2,5,28,1285,604,2337,1169
13,2,10,75,1019,377,1853,927
14,2,1,91,266,643,484,146
15,2,9,65,237,513,431,87
16,2,7,96,872,520,1586,476
17,3,4,100,1477,1417,2686,806
18,3,7,52,517,228,940,376
19,3,1,27,163,221,297,119
20,3,10,23,325,383,591,178
21,3,6,90,1241,643,2257,678
22,3,5,44,680,267,1237,372
23,3,8,96,975,364,1773,178
24,3,9,31,414,325,753,377
25,4,5,100,1477,1417,2686,269
26,4,7,24,1034,617,1880,940
27,4,2,42,148,539,270,54
28,4,10,91,606,228,1102,331
29,4,6,97,694,228,1262,631
30,4,9,97,1329,494,2417,242
31,4,3,84,1462,364,2659,266
32,4,8,84,1078,267,1960,392
33,4,1,71,1034,520,1880,188
34,5,6,100,1477,1417,2686,1075
35,5,1,42,1329,299,2417,967
36,5,4,58,768,254,1397,559
37,5,9,26,384,104,699,210
38,5,7,91,960,85,1746,350
39,5,3,28,1137,351,2068,207
40,5,10,32,311,396,566,283
41,5,8,41,768,117,1397,559
42,6,7,100,1477,1417,2686,1075
43,6,5,54,975,578,1773,887
44,6,10,26,621,513,1130,452
45,6,1,79,503,539,915,183
46,6,8,62,562,195,1022,511
47,6,9,92,1108,117,2015,806
48,6,3,83,680,546,1237,248
49,6,2,86,237,234,431,44
50,6,4,60,857,481,1559,468
51,7,8,100,1477,1417,2686,269
52,7,10,69,473,299,860,344
53,7,2,20,576,215,1048,315
54,7,6,41,1064,474,1935,581
55,7,3,79,355,208,646,130
56,7,4,74,1226,474,2230,223
57,7,5,59,739,500,1344,135
58,7,1,74,192,455,350,70
59,8,9,100,1477,1417,2686,806
60,8,5,96,857,526,1559,468
61,8,6,75,237,254,431,173
62,8,7,99,1093,143,1988,199
63,8,1,24,1049,552,1908,382
64,8,3,77,1329,370,2417,967
65,8,2,69,1034,150,1880,188
66,8,10,72,1137,280,2068,828
67,9,10,100,1477,1417,2686,1343
68,9,6,44,754,156,1371,138
69,9,7,99,1064,409,1935,968
70,9,1,83,192,286,350,105
71,9,2,81,680,390,1237,372
72,9,8,92,1182,643,2150,860
73,9,5,21,222,273,404,81
74,10,1,100,1477,1417,2686,1075
75,10,4,67,429,351,780,156
76,10,9,89,178,169,324,98
77,10,5,34,473,208,860,430
78,10,7,63,443,91,806,323
79,10,8,64,532,507,968,291
80,10,2,40,842,429,1531,766
81,10,3,11,1078,604,1960,392
82,10,6,61,1137,409,2068,414
COMMODITIES,25
0,4,2,71,246,1011,0.232,41
1,1,6,32,557,1392,0.105,19
2,6,1,78,416,1812,0.255,44
3,10,5,40,415,1592,0.131,24
4,2,8,53,187,1175,0.173,31
5,1,10,80,67,2036,0.261,46
6,6,5,57,0,1622,0.186,33
7,9,8,72,303,2444,0.235,41
8,8,6,57,316,1348,0.186,33
9,3,10,73,394,1410,0.239,42
10,5,2,36,508,2644,0.118,21
11,3,9,22,109,1195,0.072,14
12,10,1,93,545,1750,0.304,53
13,3,8,95,356,2351,0.310,54
14,9,5,27,362,1210,0.089,16
15,10,8,37,420,1968,0.121,22
16,5,7,33,549,2320,0.108,20
17,3,6,94,399,1573,0.307,53
18,8,4,19,507,2883,0.062,12
19,6,2,59,337,1211,0.193,34
20,6,9,17,164,1422,0.056,11
21,1,4,91,509,2948,0.297,52
22,2,9,53,256,1157,0.173,31
23,8,10,73,345,2334,0.239,42
24,2,6,55,199,1532,0.180,32
