NODES,20
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
ARCS,220
0,1,2,100,10259,2171,18653,9327
1,1,19,79,4309,339,7835,3134
2,1,17,21,7797,304,14177,5671
3,1,7,18,5335,209,9700,970
4,1,18,65,9028,161,16415,1642
5,1,4,56,1231,53,2239,672
6,1,15,62,9233,165,16788,6716
7,1,20,27,7079,265,12871,2575
8,1,8,18,6463,369,11751,2351
9,1,3,52,2155,348,3919,1960
10,1,11,69,4719,92,8580,2574
11,1,10,72,9643,343,17533,3507
12,1,9,58,9848,430,17906,5372
13,1,6,50,1847,183,3359,336
14,2,3,100,10259,2171,18653,9327
15,2,10,90,10156,265,18466,1847
16,2,6,38,8515,343,15482,1549
17,2,9,49,9028,135,16415,1642
18,2,7,24,9746,361,17720,1772
19,2,1,14,6463,404,11751,2351
20,2,17,70,9951,248,18093,7238
21,2,15,69,1847,317,3359,1008
22,2,11,63,10156,222,18466,5540
23,2,18,65,5745,157,10446,5223
24,2,19,97,2975,161,5410,2164
25,2,20,45,4001,96,7275,2910
26,2,12,62,8823,422,16042,8021
27,3,4,100,10259,2171,18653,9327
28,3,9,38,10156,330,18466,9233
29,3,14,22,4617,270,8395,3358
30,3,18,73,6668,109,12124,2425
31,3,11,57,1847,135,3359,672
32,3,12,14,6976,317,12684,2537
33,3,13,29,1026,105,1866,560
34,3,16,91,8925,252,16228,8114
35,3,1,25,1950,291,3546,710
36,3,19,22,4309,144,7835,1567
37,3,6,59,4309,244,7835,784
38,4,5,100,10259,2171,18653,7462
39,4,10,41,9951,422,18093,7238
40,4,2,44,8207,235,14922,4477
41,4,18,26,5335,317,9700,4850
42,4,15,44,6771,356,12311,4925
43,4,11,20,3283,382,5970,2388
44,4,17,52,9438,265,17160,3432
45,4,7,36,3693,374,6715,672
46,4,9,14,2257,387,4104,411
47,5,6,100,10259,2171,18653,3731
48,5,9,20,1642,48,2986,1493
49,5,13,34,5027,382,9140,4570
50,5,3,28,4412,322,8022,3209
51,5,16,80,1231,391,2239,224
52,5,19,84,5848,378,10633,5317
53,5,15,17,6053,239,11006,5503
54,5,17,56,9848,296,17906,1791
55,5,11,19,9643,135,17533,7014
56,5,2,78,2975,304,5410,2164
57,6,7,100,10259,2171,18653,1866
58,6,13,64,3386,204,6157,1232
59,6,11,90,8617,430,15668,1567
60,6,8,23,3181,53,5784,2314
61,6,14,88,1334,296,2426,971
62,6,15,19,1231,378,2239,448
63,6,3,38,6976,343,12684,3806
64,6,5,51,3283,118,5970,1791
65,6,18,87,9541,222,17348,6940
66,6,19,15,7386,335,13430,1343
67,6,10,22,7386,413,13430,6715
68,6,17,86,3796,83,6902,691
69,6,9,68,7694,348,13990,1399
70,7,8,100,10259,2171,18653,9327
71,7,3,77,8412,131,15295,1530
72,7,13,36,9951,300,18093,1810
73,7,19,32,5437,152,9886,2966
74,7,9,22,4924,96,8953,2686
75,7,18,27,2975,118,5410,1623
76,7,11,80,9130,296,16600,3320
77,7,2,78,4822,191,8768,1754
78,7,1,78,7694,283,13990,6995
79,7,16,43,8207,170,14922,7461
80,8,9,100,10259,2171,18653,7462
81,8,5,77,7489,131,13617,1362
82,8,7,61,7079,348,12871,5149
83,8,6,33,7386,79,13430,6715
84,8,10,18,8720,317,15855,1586
85,8,17,50,9233,313,16788,1679
86,8,16,19,9438,291,17160,6864
87,8,11,59,7386,378,13430,4029
88,8,18,35,5232,231,9513,4757
89,8,13,85,4924,148,8953,896
90,8,4,35,4412,361,8022,803
91,9,10,100,10259,2171,18653,1866
92,9,6,60,7079,382,12871,3862
93,9,4,99,6771,139,12311,4925
94,9,16,95,5950,83,10819,2164
95,9,17,45,1744,161,3171,1269
96,9,8,96,9541,413,17348,3470
97,9,13,70,6668,57,12124,4850
98,9,1,13,1950,274,3546,1773
99,9,2,80,8720,391,15855,4757
100,9,19,44,6874,109,12499,2500
101,9,3,76,4309,365,7835,784
102,9,12,15,8925,287,16228,6492
103,9,11,32,1026,287,1866,374
104,10,11,100,10259,2171,18653,5596
105,10,16,44,8720,313,15855,1586
106,10,12,14,5437,287,9886,1978
107,10,8,39,8823,218,16042,1605
108,10,18,15,7386,374,13430,4029
109,10,13,36,4206,387,7648,3060
110,10,7,93,4001,374,7275,728
111,10,15,40,6874,183,12499,6250
112,10,19,45,1950,378,3546,1419
113,11,12,100,10259,2171,18653,7462
114,11,20,38,6463,343,11751,5876
115,11,15,68,7489,79,13617,2724
116,11,7,54,5745,387,10446,5223
117,11,1,96,1744,313,3171,952
118,11,9,34,9130,374,16600,3320
119,11,18,24,4719,296,8580,4290
120,11,13,12,2257,170,4104,1642
121,11,16,48,6668,74,12124,2425
122,11,4,69,7284,57,13244,5298
123,11,14,32,1847,152,3359,1344
124,12,13,100,10259,2171,18653,7462
125,12,15,83,1334,330,2426,971
126,12,20,63,1539,352,2799,560
127,12,18,50,7899,309,14362,4309
128,12,10,70,8207,109,14922,7461
129,12,17,68,8720,196,15855,4757
130,12,3,88,4206,213,7648,2295
131,12,4,16,1642,92,2986,299
132,12,7,20,6668,209,12124,2425
133,12,9,19,8720,404,15855,6342
134,13,14,100,10259,2171,18653,3731
135,13,19,14,8617,361,15668,6268
136,13,16,78,9643,391,17533,5260
137,13,20,20,3181,352,5784,579
138,13,6,47,6874,204,12499,5000
139,13,15,91,2360,157,4291,2146
140,13,9,93,4309,257,7835,3918
141,13,8,28,5232,191,9513,2854
142,13,1,92,9643,70,17533,1754
143,14,15,100,10259,2171,18653,3731
144,14,10,28,3899,317,7090,3545
145,14,5,19,1950,417,3546,1064
146,14,4,79,8207,413,14922,1493
147,14,20,45,7386,48,13430,4029
