NODES,10
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
ARCS,83
0,1,2,100,25235,2397,45882,18353
1,1,7,92,11861,14,21566,8627
2,1,8,83,17665,34,32119,12848
3,1,10,29,20188,39,36706,3671
4,1,6,80,12113,43,22024,4405
5,1,4,92,24730,35,44964,4497
6,1,9,88,15898,15,28906,14453
7,1,3,42,20440,41,37164,7433
8,2,3,100,25235,2397,45882,18353
9,2,9,44,3533,12,6424,643
10,2,7,97,21450,67,39000,7800
11,2,4,89,8328,61,15142,6057
12,2,10,21,9842,55,17895,3579
13,2,5,53,19936,29,36248,18124
14,2,6,96,14132,61,25695,2570
15,2,8,63,22712,81,41295,4130
16,3,4,100,25235,2397,45882,13765
17,3,1,55,13122,64,23859,9544
18,3,5,97,20693,24,37624,3763
19,3,10,12,19683,12,35788,17894
20,3,7,41,12618,29,22942,4589
21,3,2,93,13122,79,23859,11930
22,3,9,37,23216,71,42211,21106
23,3,8,85,13375,62,24319,4864
24,3,6,47,18926,79,34411,17206
25,4,5,100,25235,2397,45882,13765
26,4,7,58,20188,30,36706,14683
27,4,10,93,22207,52,40377,12114
28,4,3,47,12113,32,22024,6608
29,4,6,74,5300,90,9637,4819
30,4,8,90,15646,34,28448,8535
31,4,2,37,23973,24,43588,21794
32,4,9,58,5047,79,9177,1836
33,4,1,78,5552,85,10095,5048
34,5,6,100,25235,2397,45882,13765
35,5,4,90,7319,48,13308,3993
36,5,7,96,9337,10,16977,6791
37,5,1,21,13122,48,23859,2386
38,5,8,47,5047,10,9177,4589
39,5,9,82,9590,14,17437,8719
40,5,2,44,9085,79,16519,6608
41,5,3,88,24478,16,44506,4451
42,6,7,100,25235,2397,45882,9177
43,6,4,27,5552,36,10095,3029
44,6,2,86,4038,33,7342,2203
45,6,3,43,24226,80,44048,13215
46,6,9,39,21198,68,38542,11563
47,6,1,42,10851,29,19730,1973
48,6,5,18,2524,73,4590,918
49,6,8,31,20945,20,38082,11425
50,7,8,100,25235,2397,45882,18353
51,7,1,63,24983,43,45424,9085
52,7,5,97,13375,65,24319,2432
53,7,6,60,11104,45,20190,2019
54,7,9,76,12870,49,23400,7020
55,7,3,88,4290,21,7800,780
56,7,2,11,17412,64,31659,15830
57,7,4,38,22459,79,40835,4084
58,7,10,13,23216,34,42211,16885
59,8,9,100,25235,2397,45882,22941
60,8,7,32,16151,83,29366,8810
61,8,2,25,10851,43,19730,3946
62,8,4,47,21955,81,39919,15968
63,8,5,79,15898,48,28906,2891
64,8,10,15,13375,75,24319,7296
65,8,1,64,13375,73,24319,12160
66,9,10,100,25235,2397,45882,18353
67,9,6,58,11356,69,20648,6195
68,9,4,84,5804,69,10553,1056
69,9,2,82,20440,87,37164,14866
70,9,3,85,4543,45,8260,1652
71,9,1,97,16403,41,29824,8948
72,9,5,14,9842,40,17895,5369
73,9,7,66,6309,69,11471,3442
74,10,1,100,25235,2397,45882,13765
75,10,6,24,16908,36,30742,6149
76,10,5,25,13880,83,25237,10095
77,10,9,73,24983,27,45424,18170
78,10,8,22,4290,10,7800,3900
79,10,3,23,23721,36,43130,17252
80,10,2,38,18674,12,33953,13582
81,10,4,52,14132,17,25695,12848
82,10,7,57,14889,18,27071,13536
COMMODITIES,50
0,10,6,71,3787,44652,0.086,10
1,4,9,32,5569,25720,0.039,5
2,4,7,78,8059,36849,0.094,10
3,9,1,40,6504,39657,0.049,5
4,7,8,53,3012,46830,0.064,8
5,10,3,80,3354,52944,0.097,10
6,4,3,57,0,26036,0.069,8
7,4,10,72,3222,52243,0.087,10
8,8,2,57,8111,41710,0.069,8
9,5,10,73,6508,51436,0.088,10
10,6,4,36,3053,25077,0.044,5
11,1,9,22,6196,46336,0.027,4
12,5,7,93,13720,41570,0.113,13
13,7,2,95,15503,54399,0.115,13
14,6,7,27,2782,36989,0.033,4
15,2,7,37,11175,36477,0.045,5
16,7,3,33,5278,22699,0.040,5
17,1,3,94,13489,54116,0.114,13
18,1,10,19,11390,58330,0.023,3
19,8,7,59,1777,39312,0.072,8
20,10,8,17,7344,28538,0.021,3
21,2,3,91,8640,32619,0.110,13
22,9,10,53,9021,63569,0.064,8
23,6,3,73,6366,37048,0.088,10
24,10,5,55,14738,49460,0.067,8
25,1,2,71,8007,50291,0.086,10
26,4,8,92,10704,50209,0.111,13
27,8,5,32,7898,47943,0.039,5
28,10,2,46,1243,43368,0.056,7
29,4,5,69,10950,39594,0.084,9
30,9,2,27,3693,39868,0.033,4
31,8,10,36,8701,43737,0.044,5
32,2,9,37,6275,24301,0.045,5
33,3,5,13,13258,59354,0.016,3
34,3,6,71,3137,47943,0.086,10
35,9,6,15,6903,36793,0.019,3
36,8,1,48,3536,41888,0.058,7
37,6,5,71,6206,25243,0.086,10
38,4,2,96,11314,39390,0.116,13
39,7,4,30,9485,54387,0.037,4
40,7,6,63,3280,33668,0.076,9
41,2,1,75,296,36131,0.091,10
42,1,8,13,5274,50578,0.016,3
43,6,1,76,6083,40042,0.092,10
44,6,8,83,12849,38185,0.100,11
45,1,7,24,3148,38142,0.029,4
46,3,1,26,8868,44337,0.032,4
47,7,5,10,11404,48478,0.013,2
48,5,4,27,5162,28662,0.033,4
49,9,4,72,4925,26849,0.087,10
