NODES,20
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
ARCS,220
0,1,2,100,26211,5135,47657,14298
1,1,4,23,6291,125,11439,4576
2,1,17,71,24376,412,44320,22160
3,1,13,60,22017,169,40031,4004
4,1,12,26,11533,343,20970,8388
5,1,16,14,21493,189,39079,11724
6,1,20,29,5243,323,9533,2860
7,1,5,53,4981,179,9057,1812
8,1,15,28,22017,110,40031,12010
9,1,10,46,2884,214,5244,1574
10,2,3,100,26211,5135,47657,9532
11,2,19,90,8912,244,16204,3241
12,2,11,14,6815,85,12391,1240
13,2,4,40,23590,427,42891,17157
14,2,13,25,17299,432,31453,12582
15,2,7,62,23328,363,42415,12725
16,2,17,85,9436,224,17157,1716
17,2,20,49,6553,363,11915,4766
18,2,10,60,14941,244,27166,2717
19,2,18,56,23066,199,41939,4194
20,2,5,44,13368,189,24306,12153
21,2,9,10,11795,457,21446,6434
22,2,12,18,18610,130,33837,3384
23,2,16,89,19134,422,34790,3479
24,3,4,100,26211,5135,47657,19063
25,3,16,27,13106,219,23830,2383
26,3,18,55,23590,204,42891,17157
27,3,12,69,25425,427,46228,9246
28,3,9,42,3932,288,7150,1430
29,3,11,20,17299,482,31453,15727
30,3,13,96,8912,353,16204,6482
31,3,8,80,14941,437,27166,5434
32,3,15,26,12844,269,23353,9342
33,3,7,80,8388,234,15251,1526
34,3,1,65,2622,368,4768,1431
35,4,5,100,26211,5135,47657,19063
36,4,19,54,11009,482,20017,2002
37,4,3,88,11533,477,20970,6291
38,4,12,96,25425,348,46228,4623
39,4,15,59,8650,467,15728,6292
40,4,10,98,13106,293,23830,2383
41,4,18,71,6553,363,11915,1192
42,4,1,16,24376,80,44320,13296
43,4,17,65,13368,189,24306,4862
44,4,11,22,19921,353,36220,18110
45,4,2,91,18872,303,34313,3432
46,4,9,21,15989,174,29071,11629
47,4,20,36,8126,388,14775,5910
48,4,8,25,10747,487,19540,9770
49,4,7,14,13106,288,23830,9532
50,5,6,100,26211,5135,47657,14298
51,5,8,77,23066,105,41939,20970
52,5,3,65,15465,194,28119,5624
53,5,12,29,4718,368,8579,1716
54,5,1,40,12844,50,23353,7006
55,5,11,68,24376,149,44320,8864
56,5,9,25,3408,144,6197,3099
57,5,13,57,25163,313,45751,9151
58,5,16,20,5767,244,10486,1049
59,5,15,64,18872,110,34313,10294
60,5,19,53,3146,184,5720,1716
61,5,2,56,6815,407,12391,1240
62,6,7,100,26211,5135,47657,14298
63,6,3,14,8126,482,14775,2955
64,6,15,15,7864,457,14299,5720
