NODES,20
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
ARCS,120
0,1,2,100,10261,2171,18657,9329
1,1,19,79,4310,207,7837,784
2,1,17,21,7799,186,14180,1418
3,1,7,18,5336,127,9702,1941
4,1,18,65,9030,98,16419,1642
5,1,4,56,1232,32,2240,224
6,1,15,62,9235,101,16791,5038
7,1,20,27,7080,162,12873,5150
8,1,8,18,6465,225,11755,2351
9,1,3,52,2155,212,3919,784
10,1,11,69,4720,56,8582,2575
11,1,10,72,9646,209,17539,8770
12,2,3,100,10261,2171,18657,1866
13,2,10,90,10159,162,18471,1848
14,2,6,38,8517,209,15486,7743
15,2,9,49,9030,82,16419,6568
16,2,7,24,9748,220,17724,3545
17,2,1,14,6465,246,11755,3527
18,2,17,70,9953,151,18097,5430
19,3,4,100,10261,2171,18657,7463
20,3,9,38,10159,201,18471,1848
21,3,14,22,4618,164,8397,840
22,3,18,73,6670,67,12128,1213
23,3,11,57,1847,82,3359,672
24,4,5,100,10261,2171,18657,1866
25,4,10,41,9953,257,18097,1810
26,4,2,44,8209,143,14926,7463
27,4,18,26,5336,193,9702,3881
28,4,15,44,6773,217,12315,3695
29,4,11,20,3284,233,5971,1792
30,5,6,100,10261,2171,18657,9329
31,5,9,20,1642,30,2986,1493
32,5,13,34,5028,233,9142,1829
33,5,3,28,4413,196,8024,3210
34,5,16,80,1232,238,2240,672
35,6,7,100,10261,2171,18657,5598
36,6,13,64,3387,125,6159,2464
37,6,11,90,8620,262,15673,6270
38,6,8,23,3181,32,5784,1157
39,6,14,88,1334,180,2426,1213
40,6,15,19,1232,230,2240,672
41,7,8,100,10261,2171,18657,3732
42,7,3,77,8414,80,15299,6120
43,7,13,36,9953,183,18097,5430
44,7,19,32,5439,93,9890,1978
45,7,9,22,4926,59,8957,1792
46,7,18,27,2976,72,5411,542
47,8,9,100,10261,2171,18657,7463
48,8,5,77,7491,80,13620,6810
49,8,7,61,7080,212,12873,5150
50,8,6,33,7388,48,13433,1344
51,8,10,18,8722,193,15859,4758
52,8,17,50,9235,191,16791,1680
53,9,10,100,10261,2171,18657,3732
54,9,6,60,7080,233,12873,2575
55,9,4,99,6773,85,12315,4926
56,9,16,95,5952,51,10822,4329
57,9,17,45,1745,98,3173,635
58,9,8,96,9543,252,17351,3471
59,9,13,70,6670,35,12128,1213
60,10,11,100,10261,2171,18657,7463
61,10,16,44,8722,191,15859,6344
62,10,12,14,5439,175,9890,4945
63,11,12,100,10261,2171,18657,5598
64,11,20,38,6465,209,11755,4702
65,11,15,68,7491,48,13620,2724
66,11,7,54,5747,236,10450,3135
67,12,13,100,10261,2171,18657,1866
68,12,15,83,1334,201,2426,243
69,12,20,63,1540,215,2800,840
70,12,18,50,7901,188,14366,4310
71,12,10,70,8209,67,14926,1493
72,12,17,68,8722,119,15859,3172
73,12,3,88,4207,130,7650,1530
74,12,4,16,1642,56,2986,1493
75,13,14,100,10261,2171,18657,9329
76,13,19,14,8620,220,15673,3135
77,13,16,78,9646,238,17539,8770
78,13,20,20,3181,215,5784,2892
79,14,15,100,10261,2171,18657,9329
80,14,10,28,3900,193,7091,3546
81,14,5,19,1950,254,3546,1419
82,14,4,79,8209,252,14926,2986
83,14,20,45,7388,30,13433,1344
84,14,16,82,5849,172,10635,5318
85,14,3,34,1847,109,3359,1344
86,15,16,100,10261,2171,18657,1866
87,15,17,33,2976,164,5411,1624
88,15,14,95,8825,45,16046,8023
89,15,12,93,1642,262,2986,299
90,15,2,52,9338,220,16979,3396
91,15,4,64,6773,64,12315,6158
92,16,17,100,10261,2171,18657,1866
93,16,5,41,5849,127,10635,3191
94,16,9,96,5952,215,10822,5411
95,16,6,82,5849,93,10635,1064
96,16,11,94,5747,260,10450,4180
97,16,19,74,9338,64,16979,5094
98,16,1,64,5439,212,9890,2967
99,16,7,11,9338,51,16979,5094
100,16,14,40,5541,53,10075,4030
101,17,18,100,10261,2171,18657,5598
102,17,5,10,5849,167,10635,1064
103,17,14,93,9851,164,17911,7165
104,17,12,85,1642,233,2986,1493
105,18,19,100,10261,2171,18657,3732
106,18,4,91,6260,193,11382,2277
107,18,7,11,3079,72,5599,560
108,18,1,22,2771,262,5039,504
109,18,20,80,9338,175,16979,8490
110,19,20,100,10261,2171,18657,7463
111,19,12,51,3592,252,6531,3266
112,19,1,51,4926,101,8957,4479
113,19,16,46,5233,143,9515,1903
114,19,5,40,4310,80,7837,1568
115,20,1,100,10261,2171,18657,9329
116,20,19,65,8004,209,14553,2911
117,20,18,29,7286,143,13248,5300
118,20,11,21,9133,172,16606,1661
119,20,6,48,3592,80,6531,1960
COMMODITIES,40
0,4,17,71,5163,26721,0.121,7
1,19,12,32,10752,21454,0.055,4
2,10,4,78,5536,21754,0.133,8
3,9,14,40,6842,25509,0.068,5
4,7,5,53,4023,24594,0.090,5
5,16,7,80,12058,33564,0.136,8
6,7,12,57,7487,26327,0.097,6
7,4,5,72,4063,25982,0.123,7
8,14,7,57,9979,30271,0.097,6
9,4,13,73,10487,41852,0.124,7
10,20,1,36,7226,30360,0.062,4
11,1,17,22,9156,27005,0.038,3
