NODES,20
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,17
18,18
19,19
20,20
ARCS,120
0,1,2,100,25572,5135,46495,13949
1,1,4,23,6138,72,11160,5580
2,1,17,71,23782,236,43240,17296
3,1,13,60,21481,97,39057,19529
4,1,12,26,11252,196,20459,2046
5,2,3,100,25572,5135,46495,23248
6,2,19,90,8695,140,15810,6324
7,2,11,14,6649,49,12090,2418
8,2,4,40,23015,245,41846,20923
9,2,13,25,16878,248,30688,15344
10,2,7,62,22759,208,41380,20690
11,2,17,85,9206,128,16739,1674
12,2,20,49,6393,208,11624,2325
13,3,4,100,25572,5135,46495,9299
14,3,16,27,12786,125,23248,4650
15,3,18,55,23015,117,41846,16739
16,3,12,69,24805,245,45100,9020
17,3,9,42,3836,165,6975,2790
18,4,5,100,25572,5135,46495,18598
19,4,19,54,10741,276,19530,1953
20,4,3,88,11252,273,20459,6138
21,4,12,96,24805,199,45100,13530
22,4,15,59,8439,268,15344,4604
23,4,10,98,12786,168,23248,6975
24,5,6,100,25572,5135,46495,4650
25,5,8,77,22504,60,40917,4092
26,5,3,65,15088,111,27433,5487
27,5,12,29,4603,211,8370,4185
28,5,1,40,12531,29,22784,6836
29,5,11,68,23782,86,43240,8648
30,5,9,25,3325,83,6046,1814
31,6,7,100,25572,5135,46495,9299
32,6,3,14,7928,276,14415,2883
33,6,15,15,7672,262,13950,4185
34,6,18,35,19435,103,35337,7068
35,6,10,62,12275,177,22319,11160
36,6,11,81,2558,250,4651,1396
37,7,8,100,25572,5135,46495,23248
38,7,5,62,11763,97,21388,4278
39,7,15,81,5371,256,9766,2930
40,7,12,29,13553,211,24642,9857
41,7,20,75,19435,29,35337,17669
42,7,9,91,13042,128,23713,2372
43,7,6,57,5115,60,9300,2790
44,7,13,65,3069,219,5580,2232
45,8,9,100,25572,5135,46495,23248
46,8,19,74,24805,131,45100,9020
47,8,1,47,16111,140,29293,8788
48,8,5,66,19946,69,36266,14507
49,8,7,69,11763,83,21388,10694
50,8,12,25,10229,128,18599,9300
51,8,14,44,10996,211,19993,7998
52,9,10,100,25572,5135,46495,23248
53,9,11,58,8951,265,16275,6510
54,9,16,16,15599,160,28362,11345
55,9,7,47,11508,279,20924,10462
56,9,17,70,15344,69,27899,13950
57,9,20,50,17645,77,32082,16041
58,10,11,100,25572,5135,46495,23248
59,10,14,37,21481,268,39057,3906
60,10,15,48,5626,97,10230,2046
61,11,12,100,25572,5135,46495,18598
62,11,13,91,20458,216,37197,7440
63,11,17,60,20714,194,37662,7533
64,11,8,24,6138,179,11160,5580
65,11,1,28,20969,35,38126,7626
66,12,13,100,25572,5135,46495,4650
67,12,9,37,15088,83,27433,5487
68,12,8,78,24294,134,44171,17669
69,12,4,23,21992,208,39986,3999
70,12,18,51,21481,208,39057,15623
71,13,14,100,25572,5135,46495,23248
72,13,18,22,24549,225,44635,13391
73,13,2,86,5626,165,10230,5115
74,13,16,11,13809,182,25108,12554
75,13,19,81,8695,279,15810,4743
76,13,5,97,19691,202,35802,17901
77,13,12,75,18156,35,33011,16506
78,14,15,100,25572,5135,46495,4650
79,14,5,97,9462,250,17204,1721
80,14,20,77,20714,89,37662,11299
81,14,3,26,10229,162,18599,9300
82,15,16,100,25572,5135,46495,9299
83,15,18,66,18156,131,33011,6603
84,15,13,28,23271,66,42311,12694
85,15,5,44,3836,222,6975,1395
86,16,17,100,25572,5135,46495,23248
87,16,11,98,4859,270,8835,2651
88,16,15,82,23271,151,42311,12694
89,16,8,78,10741,253,19530,3906
90,16,12,10,4603,114,8370,837
91,16,19,41,15855,120,28828,5766
92,17,18,100,25572,5135,46495,4650
93,17,15,62,21481,83,39057,7812
94,17,7,84,5882,216,10695,3209
95,17,16,51,6138,177,11160,3348
96,17,4,97,12019,60,21853,6556
97,17,13,53,7161,117,13020,3906
98,17,2,70,8439,37,15344,7672
99,17,14,73,4603,63,8370,3348
100,17,8,64,10485,239,19064,5720
101,18,19,100,25572,5135,46495,18598
102,18,5,45,12531,256,22784,2279
103,18,7,72,9973,80,18133,5440
104,18,11,11,14576,282,26502,5301
105,18,12,50,23782,188,43240,21620
106,18,14,94,3581,128,6511,3256
107,19,20,100,25572,5135,46495,9299
108,19,6,56,16878,174,30688,3069
109,19,2,70,16111,262,29293,8788
110,19,4,73,24805,250,45100,22550
111,19,16,59,22759,268,41380,8276
112,19,14,13,9206,74,16739,5022
113,19,10,82,19179,148,34871,10462
114,20,1,100,25572,5135,46495,9299
115,20,8,49,23782,216,43240,12972
116,20,9,85,9206,202,16739,1674
117,20,3,76,22248,177,40451,12136
118,20,18,49,10229,191,18599,1860
119,20,14,73,11508,77,20924,2093
COMMODITIES,100
0,20,1,71,46730.0,104390.0,0.081,4
1,11,3,32,47398.0,106892.0,0.037,3
2,10,4,78,53655.0,114392.0,0.089,5
3,20,11,40,41973.0,85834.0,0.046,3
4,2,3,53,28081.0,80318.0,0.060,3
5,9,14,80,36217.0,83744.0,0.091,5
6,15,14,57,45670.0,93511.0,0.065,4
7,10,20,72,43460.0,109679.0,0.082,4
8,5,10,57,41966.0,103473.0,0.065,4
9,11,20,73,54999.0,123277.0,0.083,4
10,20,10,36,43130.0,115390.0,0.041,3
11,4,17,22,38057.0,103713.0,0.025,2
12,15,16,93,41485.0,92488.0,0.105,5
13,18,20,95,55737.0,109928.0,0.108,5
14,13,5,27,47293.0,95081.0,0.031,3
15,9,18,37,36089.0,94812.0,0.042,3
16,5,8,33,39782.0,80056.0,0.038,3
17,16,18,94,49949.0,106256.0,0.107,5
18,6,5,19,41610.0,72065.0,0.022,2
19,2,19,59,36528.0,63742.0,0.067,4
20,9,13,17,41898.0,77083.0,0.020,2
21,15,5,91,47235.0,65967.0,0.103,5
22,20,5,53,28444.0,75111.0,0.060,3
23,1,13,73,45290.0,93794.0,0.083,4
24,9,17,55,39948.0,77587.0,0.063,4
25,5,7,71,28510.0,64283.0,0.081,4
26,20,17,92,46991.0,101275.0,0.104,5
27,12,11,32,40996.0,92329.0,0.037,3
28,16,17,46,38931.0,93573.0,0.052,3
29,12,7,69,40461.0,97912.0,0.078,4
30,10,12,27,41789.0,79993.0,0.031,3
31,16,12,36,36120.0,54563.0,0.041,3
32,11,1,37,42537.0,93173.0,0.042,3
33,6,14,13,52326.0,96777.0,0.015,2
34,7,3,71,35038.0,66016.0,0.081,4
35,17,19,15,45897.0,86167.0,0.017,2
36,10,14,48,40081.0,88991.0,0.055,3
37,10,3,71,36691.0,88320.0,0.081,4
38,2,9,96,50531.0,88360.0,0.109,5
39,14,18,30,55302.0,119934.0,0.034,3
40,5,1,63,37527.0,70896.0,0.072,4
41,12,13,75,40689.0,97485.0,0.085,4
42,3,6,13,44191.0,89636.0,0.015,2
43,8,11,76,39983.0,80072.0,0.086,4
44,7,1,83,31292.0,84394.0,0.094,5
45,1,3,24,41423.0,83110.0,0.028,2
46,16,1,26,44115.0,100396.0,0.030,3
47,2,14,10,39925.0,78338.0,0.012,2
48,16,13,27,33875.0,89702.0,0.031,3
49,7,14,72,37345.0,85157.0,0.082,4
50,10,19,18,34222.0,110103.0,0.021,2
51,3,1,71,46461.0,119340.0,0.081,4
52,11,7,47,43414.0,84190.0,0.054,3
53,2,12,15,44847.0,93234.0,0.017,2
54,5,17,92,44184.0,87357.0,0.104,5
55,11,13,17,44454.0,92071.0,0.020,2
56,18,7,58,37221.0,63837.0,0.066,4
57,5,16,24,33749.0,78362.0,0.028,2
58,9,6,69,46584.0,83938.0,0.078,4
59,2,8,12,52371.0,86666.0,0.014,2
60,19,7,98,33763.0,102441.0,0.111,5
61,14,6,58,43232.0,106374.0,0.066,4
62,15,13,63,41835.0,91302.0,0.072,4
63,7,13,56,51134.0,65117.0,0.064,4
64,7,5,48,42405.0,70639.0,0.055,3
65,15,7,86,48811.0,92240.0,0.098,5
66,1,20,31,46184.0,115588.0,0.035,3
67,18,17,78,31339.0,92525.0,0.089,5
68,1,6,20,33676.0,107061.0,0.023,2
69,19,15,78,46797.0,100167.0,0.089,5
70,2,6,34,39837.0,85991.0,0.039,3
71,13,1,92,38972.0,105733.0,0.104,5
72,14,5,40,36557.0,65129.0,0.046,3
73,18,1,20,37109.0,91329.0,0.023,2
74,9,12,43,33273.0,76115.0,0.049,3
75,20,7,33,41668.0,86035.0,0.038,3
76,12,5,77,24558.0,94861.0,0.087,5
77,8,17,69,42898.0,107054.0,0.078,4
78,17,7,24,41131.0,61679.0,0.028,2
79,12,19,51,35912.0,107990.0,0.058,3
80,17,1,63,36253.0,94772.0,0.072,4
81,3,14,85,38385.0,92867.0,0.096,5
82,6,4,55,33770.0,101036.0,0.063,4
83,8,4,51,35911.0,85568.0,0.058,3
84,18,8,24,42820.0,89082.0,0.028,2
85,16,3,44,27534.0,94447.0,0.050,3
86,17,5,74,46977.0,82308.0,0.084,4
87,10,17,71,39581.0,103083.0,0.081,4
88,5,6,13,40073.0,86771.0,0.015,2
89,5,13,32,36124.0,80584.0,0.037,3
90,20,12,57,40022.0,97109.0,0.065,4
91,6,18,40,30513.0,76887.0,0.046,3
92,15,2,30,32845.0,92876.0,0.034,3
93,10,18,77,37035.0,89958.0,0.087,5
94,19,1,63,24041.0,91188.0,0.072,4
95,4,7,85,38352.0,96317.0,0.096,5
96,6,2,52,34148.0,94086.0,0.059,3
97,17,6,10,53755.0,86601.0,0.012,2
98,15,6,35,40838.0,94877.0,0.040,3
99,11,16,12,44774.0,105477.0,0.014,2
horizon
